@ Lp0 = 1.88108888387e+35
@ F0 = 0.851667606497
@ Lp1 = 1.88108888387e+35
@ F1 = 0.851667606497
@ Lp2 = 8.86443931493e+33
@ F2 = 0.994087447917
hour	bint		epsxn	epsyn	sigs	dpp	betax0	betay0	lumitot0	reduc0	betax1	betay1	lumitot1	reduc1	betax2	betay2	lumitot2	reduc2	xitotx	xitoty
0.0	2.2e+11	2.5e-06	2.5e-06	0.075	0.00012	0.631261436434	0.631261436434	5.06360005117e+34	0.964802028143	0.15	0.15	5.06360005117e+34	0.964802028143	15.5127688011	15.5127688011	2.00927172135e+33	0.998695898826	xitotx	xitoty	0.0504443375367	138.672545685	0.0
0.166666666667	218089256909.0	2.50672167041e-06	2.48984986802e-06	0.07489481809	0.000119831708944	0.616409247599	0.616409247599	5.09559715e+34	0.964073688493	0.15	0.15	5.09559715e+34	0.964073688493	15.3257189349	15.3257189349	1.99996786463e+33	0.998678256379	xitotx	xitoty	0.0503289628387	139.548823255	1e-46
0.333333333333	216166871301.0	2.5132480604e-06	2.47971975527e-06	0.0747868823044	0.000119659011687	0.605584653918	0.605584653918	5.09666073008e+34	0.96355430764	0.15	0.15	5.09666073008e+34	0.96355430764	15.067583344	15.067583344	1.99995428087e+33	0.998653901444	xitotx	xitoty	0.0502249856334	139.577950626	18.4790450144
0.5	214244092898.0	2.51958302807e-06	2.46961029497e-06	0.0746762791779	0.000119482046685	0.595009288092	0.595009288092	5.09662704094e+34	0.963035602339	0.15	0.15	5.09662704094e+34	0.963035602339	14.8119728108	14.8119728108	1.99995309662e+33	0.998629018889	xitotx	xitoty	0.050119536311	139.57702801	35.1673143804
0.666666666667	212321326969.0	2.52573029377e-06	2.45952208721e-06	0.0745630918941	0.000119300947031	0.584550659513	0.584550659513	5.09655137037e+34	0.962509616567	0.15	0.15	5.09655137037e+34	0.962509616567	14.5589930892	14.5589930892	1.99995189791e+33	0.998603601987	xitotx	xitoty	0.0500121903756	139.574955684	50.2679196655
0.833333333333	210398589028.0	2.5316934144e-06	2.44945569763e-06	0.0744474000219	0.000119115840035	0.574202172907	0.574202172907	5.0964714952e+34	0.961975566536	0.15	0.15	5.0964714952e+34	0.961975566536	14.3086025428	14.3086025428	1.99995065691e+33	0.998577630203	xitotx	xitoty	0.049902964263	139.57276821	63.9955708577
1.0	208475880630.0	2.5374757902e-06	2.43941165923e-06	0.0743292796904	0.000118926847505	0.563961777127	0.563961777127	5.09638865564e+34	0.961432909636	0.15	0.15	5.09638865564e+34	0.961432909636	14.0607598302	14.0607598302	1.99994937136e+33	0.998551081953	xitotx	xitoty	0.0497918875485	139.570499553	76.5292795263
1.16666666667	206553202873.0	2.54308067202e-06	2.42939047418e-06	0.0742088037666	0.000118734086027	0.553827679904	0.553827679904	5.09630275141e+34	0.960881090411	0.15	0.15	5.09630275141e+34	0.960881090411	13.8154258464	13.8154258464	1.99994803927e+33	0.998523934738	xitotx	xitoty	0.0496789875202	139.568146966	88.0182781632
1.33333333333	204630556889.0	2.54851116832e-06	2.41939261554e-06	0.0740860420216	0.000118537667235	0.543798189062	0.543798189062	5.09621362326e+34	0.960319529591	0.15	0.15	5.09621362326e+34	0.960319529591	13.5725636663	13.5725636663	1.99994665854e+33	0.998496165099	xitotx	xitoty	0.0495642886755	139.565706089	98.5879236378
1.5	202707943870.0	2.55377025159e-06	2.40941852877e-06	0.0739610612866	0.000118337698059	0.533871701787	0.533871701787	5.09612109972e+34	0.959747621986	0.15	0.15	5.09612109972e+34	0.959747621986	13.3321384297	13.3321384297	1.99994522698e+33	0.998467748556	xitotx	xitoty	0.0494478127548	139.563172224	108.344286802
1.66666666667	200785365073.0	2.55886076442e-06	2.39946863325e-06	0.0738339255972	0.000118134280955	0.524046699621	0.524046699621	5.09602499802e+34	0.959164734603	0.15	0.15	5.09602499802e+34	0.959164734603	13.094117231	13.094117231	1.99994374224e+33	0.998438659552	xitotx	xitoty	0.0493295787845	139.560540368	117.377723884
1.83333333333	198862821821.0	2.56378542513e-06	2.38954332363e-06	0.0737046963297	0.000117927514128	0.514321743967	0.514321743967	5.09592512333e+34	0.958570204627	0.15	0.15	5.09592512333e+34	0.958570204627	12.858469017	12.858469017	1.99994220185e+33	0.998408871387	xitotx	xitoty	0.0492096031124	139.557805184	125.765682643
