0.166666666667 1.85108827583e+40
0.333333333333 3.52064129849e+40
0.5 5.03121824619e+40
0.666666666667 6.4044558808e+40
0.833333333333 7.65826683506e+40
1.0 8.80757875612e+40
1.16666666667 9.86493083584e+40
1.33333333333 1.08409331205e+41
1.5 1.17446237573e+41
1.66666666667 1.25837496879e+41
1.83333333333 1.33649892672e+41
2.0 1.40941303582e+41
2.16666666667 1.47762139565e+41
2.33333333333 1.54156508852e+41
2.5 1.60163172721e+41
2.66666666667 1.65816331779e+41
2.83333333333 1.71146277443e+41
3.0 1.76179934852e+41
3.16666666667 1.80941317717e+41
3.33333333333 1.85451911367e+41
3.5 1.89730996847e+41
3.66666666667 1.93795926405e+41
3.83333333333 1.97662358659e+41
4.0 2.01344460158e+41
4.16666666667 2.0485507882e+41
4.33333333333 2.08205893712e+41
4.5 2.11407544847e+41
4.66666666667 2.14469746056e+41
4.83333333333 2.17401383431e+41
5.0 2.20210601466e+41
5.16666666667 2.22904878634e+41
5.33333333333 2.25491093888e+41
5.5 2.27975585331e+41
5.66666666667 2.30364202101e+41
5.83333333333 2.32662350375e+41
6.0 2.3487503424e+41
6.16666666667 2.37006892104e+41
6.33333333333 2.39062229176e+41
6.5 2.41045046521e+41
6.66666666667 2.42959067082e+41
6.83333333333 2.44807759036e+41
7.0 2.46594356799e+41
7.16666666667 2.48321879921e+41
7.33333333333 2.49993150144e+41
7.5 2.51610806786e+41
7.66666666667 2.53177320657e+41
7.83333333333 2.54695006643e+41
8.0 2.56166035107e+41
8.16666666667 2.57592442209e+41
8.33333333333 2.58976139268e+41
8.5 2.60318921239e+41
8.66666666667 2.61622474387e+41
8.83333333333 2.62888383239e+41
9.0 2.64118136856e+41
9.16666666667 2.65313134477e+41
9.33333333333 2.66474690598e+41
9.5 2.6760403949e+41
9.66666666667 2.68702339206e+41
9.83333333333 2.69770675091e+41
10.0 2.70810062813e+41
10.1666666667 2.71821450909e+41
10.3333333333 2.72732103179e+41
10.5 2.73476662115e+41
10.6666666667 2.74068286425e+41
10.8333333333 2.7451903524e+41
11.0 2.74840019888e+41
11.1666666667 2.75041487526e+41
11.3333333333 2.75132849209e+41
11.5 2.75122756279e+41
