@ Lp0 = 1.07661902855e+34
@ F0 = 0.623925629528
@ Lp1 = 1.07661902855e+34
@ F1 = 0.623925629528
@ Lp2 = 1.95148790974e+33
@ F2 = 0.989565822498
hour	bint		epsxn	epsyn	sigs	dpp	betax0	betay0	lumitot0	reduc0	betax1	betay1	lumitot1	reduc1	betax2	betay2	lumitot2	reduc2	xitotx	xitoty	LregionPileUp
0.0	1.1e+11	3e-06	3e-06	0.1	0.00012	0.448647611421	0.448647611421	9.93054950782e+33	0.645489859435	0.4	0.4	9.93054950782e+33	0.645489859435	3.5	3.5	1.95148790974e+33	0.989565822498	xitotx	xitoty	0.0460499613592	27.1959587326	0.0
0.166666666667	109596941329.0	2.99146068209e-06	2.98615937254e-06	0.0996074862003	0.00011952898344	0.444571636929	0.444571636929	9.97361517954e+33	0.644719091953	0.4	0.4	9.97361517954e+33	0.644719091953	3.5	3.5	1.94453525901e+33	0.989600789895	xitotx	xitoty	0.0458183914883	27.313899057	1e-46
0.333333333333	109192419573.0	2.98300389781e-06	2.97238841088e-06	0.0992173979851	0.000119060877582	0.442415812091	0.442415812091	9.98592725261e+33	0.644745987522	0.4	0.4	9.98592725261e+33	0.644745987522	3.5	3.5	1.93748167974e+33	0.989635471987	xitotx	xitoty	0.0456416158595	27.3476170936	3.62046279787
0.5	108787573143.0	2.97462921944e-06	2.95868675362e-06	0.0988297209673	0.000118595665161	0.440794615244	0.440794615244	9.98937336206e+33	0.644995613793	0.4	0.4	9.98937336206e+33	0.644995613793	3.5	3.5	1.93036784393e+33	0.989669870472	xitotx	xitoty	0.0454807488452	27.357054663	6.88844859025
0.666666666667	108382730809.0	2.96633623349e-06	2.94505404217e-06	0.0984444409988	0.000118133329199	0.439313891007	0.439313891007	9.99026537186e+33	0.645302731007	0.4	0.4	9.99026537186e+33	0.645302731007	3.5	3.5	1.92320570187e+33	0.989703987007	xitotx	xitoty	0.0453246640402	27.359497535	9.84779098711
0.833333333333	107977987853.0	2.95812452824e-06	2.93148991948e-06	0.0980615439798	0.000117673852776	0.437860859724	0.437860859724	9.99042188589e+33	0.645619770363	0.4	0.4	9.99042188589e+33	0.645619770363	3.5	3.5	1.91599892496e+33	0.989737823243	xitotx	xitoty	0.0451701729706	27.3599261668	12.5387837361
1.0	107573372281.0	2.94999369006e-06	2.91799402972e-06	0.0976810158038	0.000117217218965	0.436403267967	0.436403267967	9.99036644982e+33	0.645933022176	0.4	0.4	9.99036644982e+33	0.645933022176	3.5	3.5	1.90874880407e+33	0.989771380833	xitotx	xitoty	0.0450163619252	27.3597743487	14.9959346677
1.16666666667	107168892728.0	2.94194330236e-06	2.90456601815e-06	0.0973028423422	0.000116763410811	0.434931950165	0.434931950165	9.99024965675e+33	0.646238518897	0.4	0.4	9.99024965675e+33	0.646238518897	3.5	3.5	1.90145594965e+33	0.989804661436	xitotx	xitoty	0.0448629690561	27.3594544974	17.2483375769
1.33333333333	106764552250.0	2.93397294526e-06	2.89120553108e-06	0.0969270094393	0.000116312411327	0.433444361094	0.433444361094	9.99011478318e+33	0.64653509424	0.4	0.4	9.99011478318e+33	0.64653509424	3.5	3.5	1.89412078143e+33	0.989837666722	xitotx	xitoty	0.044709919167	27.3590851305	19.3205244444
1.5	106360352298.0	2.92608219553e-06	2.87791221586e-06	0.0965535029119	0.000115864203494	0.431939854082	0.431939854082	9.9899742497e+33	0.646822386627	0.4	0.4	9.9899742497e+33	0.646822386627	3.5	3.5	1.88674366924e+33	0.989870398362	xitotx	xitoty	0.0445571904228	27.3587002633	21.2332788698
1.66666666667	105956293856.0	2.91827062649e-06	2.86468572089e-06	0.0961823085488	0.000115418770259	0.430418327854	0.430418327854	9.9898316118e+33	0.64710026527	0.4	0.4	9.9898316118e+33	0.64710026527	3.5	3.5	1.87932497351e+33	0.989902858042	xitotx	xitoty	0.0444047761856	27.3583096329	23.00431253
1.83333333333	105552377770.0	2.91053780806e-06	2.85152569562e-06	0.0958134121117	0.000114976094534	0.428879839034	0.428879839034	9.98968787976e+33	0.647368665314	0.4	0.4	9.98968787976e+33	0.647368665314	3.5	3.5	1.87186505686e+33	0.989935047449	xitotx	xitoty	0.0442526740955	27.3579160061	24.6488088346
2.0	105148604841.0	2.90288330673e-06	2.83843179054e-06	0.0954467993354	0.000114536159203	0.427324491247	0.427324491247	9.98954333357e+33	0.647627540511	0.4	0.4	9.98954333357e+33	0.647627540511	3.5	3.5	1.86436428739e+33	0.989966968281	xitotx	xitoty	0.0441008829497	27.3575201497	26.1798574735
2.16666666667	104744975856.0	2.89530668555e-06	2.82540365721e-06	0.0950824559283	0.000114098947114	0.425752403403	0.425752403403	9.98939804366e+33	0.64787684963	0.4	0.4	9.98939804366e+33	0.64787684963	3.5	3.5	1.85682303959e+33	0.989998622243	xitotx	xitoty	0.0439494018101	27.3571222564	27.6088029935
2.33333333333	104341491590.0	2.88780750416e-06	2.8124409482e-06	0.094720367573	0.000113664441088	0.424163700615	0.424163700615	9.98925202023e+33	0.648116552561	0.4	0.4	9.98925202023e+33	0.648116552561	3.5	3.5	1.84924169452e+33	0.990030011048	xitotx	xitoty	0.0437982297491	27.3567223544	28.9455261679
2.5	103938152810.0	2.88038531877e-06	2.79954331716e-06	0.0943605199271	0.000113232623913	0.422558511598	0.422558511598	9.98910525608e+33	0.648346609182	0.4	0.4	9.98910525608e+33	0.648346609182	3.5	3.5	1.8416206399e+33	0.990061136414	xitotx	xitoty	0.0436473657777	27.3563204238	30.198672682
